NoteID,EmployeeID,ManagerID,Date,NoteText
57406002-8c57-4004-95b3-c921eaf239d5,5ad4857a-5d72-4d39-867d-a5d44ad8e369,0a372f95-d7ee-49d9-a2df-e7ddf82290de,2025-09-07,"Highly motivated, took initiative on the last project."
99763138-6bfa-4a4f-a9e3-e7b1dc40c7c2,6cfb0320-3671-4bf7-9fe9-1897df5ee50c,40d6cd96-c5d0-4455-b009-0b0046dcb51b,2025-05-19,"Frequently arrives late to meetings, need to address punctuality."
c1bba706-4d60-4551-a63d-87f95c472d39,6cfb0320-3671-4bf7-9fe9-1897df5ee50c,40d6cd96-c5d0-4455-b009-0b0046dcb51b,2022-04-15,Needs to work on communication skills with cross-functional teams.
2586258d-0d9c-41dd-b2f2-7be869120bf8,11d1ad61-d4b9-4814-8145-d852e92a62f2,a344149f-bc18-412b-940e-29c201e37a54,2025-09-25,"Great team player, always willing to help peers."
1293f4f1-13bd-4d6c-88c1-3890fee312de,11d1ad61-d4b9-4814-8145-d852e92a62f2,a344149f-bc18-412b-940e-29c201e37a54,2025-02-24,"Consistent performer, always meets deadlines."
54a43867-4461-445d-9b8c-3e7703adb526,31ece175-b6fa-4d06-9388-8273f23b481c,7e265d70-9188-4135-8f84-55b39076442e,2025-12-27,"Highly motivated, took initiative on the last project."
96068411-b18f-4c4d-90e0-132aa4f7647b,c60406b2-0de1-4564-9443-7ecd07e33d04,93893360-8fd5-40d9-a827-3d8dc0d2f698,2025-01-01,"Frequently arrives late to meetings, need to address punctuality."
c27b1f99-b235-4fa4-af5b-83c21b054881,3e1dd2c2-a2ce-46e7-a7e3-5fbdeb1c3110,5ca802ef-bd45-459e-8fb9-c2b0ce1e03cc,2025-07-16,"Great team player, always willing to help peers."
596d686a-b3d4-420f-8713-3c20d0e6a0d5,4d593cad-711c-4d6a-95cb-bc601930f37a,95fee654-165a-4426-8f15-5aa7615c5e52,2025-12-10,"Frequently arrives late to meetings, need to address punctuality."
c617aabc-b3de-4787-a3f6-b34909817231,4d593cad-711c-4d6a-95cb-bc601930f37a,95fee654-165a-4426-8f15-5aa7615c5e52,2026-02-21,Employee is showing great leadership potential.
38b939ae-0fbd-48b7-92e6-76c9012f8d35,91031108-a379-4327-9058-da0a3634b783,a21c8a2b-18ab-4040-b6ca-9d87668287e2,2025-02-07,"Great team player, always willing to help peers."
98b03259-07ff-4328-978f-6cac881599b3,91031108-a379-4327-9058-da0a3634b783,a21c8a2b-18ab-4040-b6ca-9d87668287e2,2023-07-04,"Great team player, always willing to help peers."
fa60cd84-6652-4fc6-b1ea-2abb171e9d26,a84ca342-b410-429f-a875-f43a2b5d66d7,b2876e84-60b7-4ebb-aa0a-3fbd7a27bca2,2024-08-03,"Struggling with the new tech stack, suggested additional training."
c08cb2af-b29a-4424-856f-71e5fcd60b44,ba26fc77-07aa-46cf-992b-be7a8c3ec8cb,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,2023-12-31,"Great team player, always willing to help peers."
3c1a740f-f50c-4f89-9315-26bf767ed65b,ba26fc77-07aa-46cf-992b-be7a8c3ec8cb,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,2020-04-02,"Frequently arrives late to meetings, need to address punctuality."
f3f90cd2-05fa-425a-802f-14c86d8fc8d0,6d00c746-90ac-4831-8b0f-4cf696a631d1,254e5290-7c0b-4c32-a48f-ce956be85d4a,2024-07-27,"Frequently arrives late to meetings, need to address punctuality."
cfe45465-32de-40e5-8c15-e2bd08a2aad5,4dfd46e1-2dbb-4917-9471-23b9f4b0817d,8763f813-0fd1-448e-ae96-bd0f6be5d249,2026-04-05,Requires too much supervision for senior-level tasks.
4d3c57a5-aef0-41c5-887c-1be364b7a304,4dfd46e1-2dbb-4917-9471-23b9f4b0817d,8763f813-0fd1-448e-ae96-bd0f6be5d249,2026-02-05,"Great team player, always willing to help peers."
7a4c6876-aef1-4aec-a0c2-4cd68ad78537,56b6b381-f04e-458f-b62d-26cc85af43a8,0a372f95-d7ee-49d9-a2df-e7ddf82290de,2022-08-24,"Struggling with the new tech stack, suggested additional training."
6c702180-65e5-466e-b34d-086d086a017d,56b6b381-f04e-458f-b62d-26cc85af43a8,0a372f95-d7ee-49d9-a2df-e7ddf82290de,2020-08-10,Needs to work on communication skills with cross-functional teams.
b5b2270f-b7c7-4354-ad94-1c38728945bb,5aa9883b-27a7-466e-a9d9-15e790fafcee,40d6cd96-c5d0-4455-b009-0b0046dcb51b,2019-06-26,"Great team player, always willing to help peers."
c8410b72-ace1-4715-9a5d-709b7995f6a5,286aa56c-2d2a-4360-ab6a-7af75db36c78,ce210808-0643-4154-b355-0f4fdb9309a7,2024-08-15,"Frequently arrives late to meetings, need to address punctuality."
ad6a5daa-48ec-4631-997f-966e794e99c1,286aa56c-2d2a-4360-ab6a-7af75db36c78,ce210808-0643-4154-b355-0f4fdb9309a7,2022-11-27,Requires too much supervision for senior-level tasks.
da65296b-154e-4f5e-a43a-cb2470440ee1,20027bc6-c876-4238-8314-eeeee912fe4d,630716e5-012e-462e-997f-4bddc29d22c6,2022-07-13,"Highly motivated, took initiative on the last project."
37407676-db4b-4d9c-95a9-9a8156dbca1c,fd2eb560-ff18-45d7-8674-3c52943ba503,8a6cb659-c889-4932-ba72-818cd81574f2,2018-01-14,Employee is showing great leadership potential.
a0dbfbc8-98b9-44cf-9975-bdd52534d3f0,fd2eb560-ff18-45d7-8674-3c52943ba503,8a6cb659-c889-4932-ba72-818cd81574f2,2022-11-06,"Going through some personal issues, performance slightly dipped but expected to recover."
6aad4317-34b8-4754-a7a4-dcd9fa812b42,011168f7-88fe-40d8-9db6-c860c2bac25f,7e265d70-9188-4135-8f84-55b39076442e,2026-03-13,"Consistent performer, always meets deadlines."
5eba852a-c1be-4ce9-b04e-5fd8ec9949f2,dc206570-0614-4142-9502-c447b1e2b856,93893360-8fd5-40d9-a827-3d8dc0d2f698,2025-03-31,"Highly motivated, took initiative on the last project."
b8669060-bb79-4a2c-981d-d6056834f013,d5ea108e-2290-465f-8fc4-82b456ed7b2d,8565ea1d-4f56-4a49-b00a-1ff7618021be,2025-06-12,Requires too much supervision for senior-level tasks.
16ce1f72-575e-4049-86a5-3d94c54c4832,d5ea108e-2290-465f-8fc4-82b456ed7b2d,8565ea1d-4f56-4a49-b00a-1ff7618021be,2026-03-07,"Struggling with the new tech stack, suggested additional training."
92396a64-997f-42c8-a69b-f98379355191,53bcb883-806c-495a-8f3b-40f40d27b37e,c928550c-2338-463b-930a-29020041a190,2025-09-17,Employee is showing great leadership potential.
b7993db6-518e-4dc4-8e86-3c4b94b329e8,53bcb883-806c-495a-8f3b-40f40d27b37e,c928550c-2338-463b-930a-29020041a190,2024-03-01,Requires too much supervision for senior-level tasks.
145531fb-116a-437d-879c-8234cfe7ceb7,1dee5559-3cd8-4929-99db-eae0e04d3099,a21c8a2b-18ab-4040-b6ca-9d87668287e2,2026-07-12,"Frequently arrives late to meetings, need to address punctuality."
1307f628-56e1-4c9c-8caf-950eb6f34eb9,1dee5559-3cd8-4929-99db-eae0e04d3099,a21c8a2b-18ab-4040-b6ca-9d87668287e2,2023-09-26,Has expressed interest in moving to a management role.
2e897e68-5a7a-4df2-acb2-6d8850a353ba,32883f59-9a74-402b-83fb-7835b62dc743,f29a8f01-0ea3-45f6-a563-5ab88bd21740,2024-03-05,Has expressed interest in moving to a management role.
11b70f4f-5184-4bc0-80cf-6e3114acdb6c,32883f59-9a74-402b-83fb-7835b62dc743,f29a8f01-0ea3-45f6-a563-5ab88bd21740,2025-01-27,"Great team player, always willing to help peers."
49d77750-be3f-4d52-b363-7c1fb7eb4e93,d09b4bdf-6e61-4a22-8a31-7b47d83bdc29,8763f813-0fd1-448e-ae96-bd0f6be5d249,2022-10-07,"Great team player, always willing to help peers."
8aca5495-0241-480d-a5c7-2bfe44641d66,d09b4bdf-6e61-4a22-8a31-7b47d83bdc29,8763f813-0fd1-448e-ae96-bd0f6be5d249,2025-08-30,"Highly motivated, took initiative on the last project."
f64ed709-ed6b-4f15-bb3a-cc2971261f9a,916d1222-063c-48ba-af92-9f76d7ceb2f3,3cd82c5e-529d-4500-8d52-deee030c1ea3,2021-09-03,Employee is showing great leadership potential.
d452e2c5-bf23-410a-a9f0-9304b81b93f7,916d1222-063c-48ba-af92-9f76d7ceb2f3,3cd82c5e-529d-4500-8d52-deee030c1ea3,2026-01-09,Needs to work on communication skills with cross-functional teams.
3d5f9f71-b740-4050-a0d5-4eb51c3dea2f,829dbebd-ea99-481c-b349-ae234eb411bc,ce210808-0643-4154-b355-0f4fdb9309a7,2026-07-04,"Frequently arrives late to meetings, need to address punctuality."
ad1e6e78-9fec-409e-8730-41e264d3fbed,c811708b-ca55-4008-97a2-f746ae3b2c10,9c6389a2-f1aa-472a-a405-217b6094b685,2026-02-16,Employee is showing great leadership potential.
72b16354-b70d-4037-926d-366019a8ebe6,c755a280-c7ca-4208-a1b6-1f0107f1dd36,7e265d70-9188-4135-8f84-55b39076442e,2017-10-11,"Consistent performer, always meets deadlines."
161e507e-151d-4911-89b2-cd820b5ec853,53ef8ca1-1644-4d68-8dc1-9d5d73df8bf9,93893360-8fd5-40d9-a827-3d8dc0d2f698,2025-08-16,"Great team player, always willing to help peers."
e4a645b6-20f7-47b6-a1c3-5a8c17cf8742,53ef8ca1-1644-4d68-8dc1-9d5d73df8bf9,93893360-8fd5-40d9-a827-3d8dc0d2f698,2019-07-18,"Frequently arrives late to meetings, need to address punctuality."
a6f4392e-6d93-44f3-86d5-f92ed1288dea,056e5db3-6f38-44ba-96f7-3720357f9de2,ddf2f671-973b-4de9-afc4-04e64c763b88,2018-04-20,"Great team player, always willing to help peers."
d85d2013-c6ec-485a-83d6-edd44d71aee5,b004433f-55ff-42ee-bad6-d27ec7064fcb,5ca802ef-bd45-459e-8fb9-c2b0ce1e03cc,2025-10-11,"Frequently arrives late to meetings, need to address punctuality."
e21ad29e-c33c-4c3c-a66e-2b1ec600382d,ae57c921-d9de-49f8-b1f9-96f7ffc7c49c,f9bec295-192b-427e-b468-b90a36d3ed6e,2023-12-05,"Highly motivated, took initiative on the last project."
e72d0206-72d0-417d-aa73-ab6f44f28da5,be66fda1-20e3-4c70-ad47-78b7e4193a1a,c928550c-2338-463b-930a-29020041a190,2026-07-26,"Great team player, always willing to help peers."
585ec162-67c4-491d-a5b9-d33c89e6a041,be66fda1-20e3-4c70-ad47-78b7e4193a1a,c928550c-2338-463b-930a-29020041a190,2025-01-24,"Consistent performer, always meets deadlines."
0611f521-3cbb-4664-a6df-5e4677ecfd24,a8c31cfb-7def-43ba-a37b-c330d42514fd,c3301c22-2b4b-4c7f-827f-90a886d47311,2023-12-16,"Highly motivated, took initiative on the last project."
8e7f5c71-a53f-4e72-9701-cf8dad231e86,a8c31cfb-7def-43ba-a37b-c330d42514fd,c3301c22-2b4b-4c7f-827f-90a886d47311,2020-09-23,Needs to work on communication skills with cross-functional teams.
98974ef9-6d6c-4209-b1c1-d7f169266a9e,a7ba7e59-ad90-4ac5-8c0b-2df086f9ce7e,75540a9f-e62c-4345-88b2-726080c8100d,2023-06-07,"Consistent performer, always meets deadlines."
de33dcdb-20fc-49dc-ba2d-35ffca239017,a7ba7e59-ad90-4ac5-8c0b-2df086f9ce7e,75540a9f-e62c-4345-88b2-726080c8100d,2023-11-28,Employee is showing great leadership potential.
74fcb5b0-6833-49d8-8d6a-0998c9cee1b0,f5b363c2-afd7-497b-a151-6c3d9278da01,f29a8f01-0ea3-45f6-a563-5ab88bd21740,2025-05-30,Employee is showing great leadership potential.
5929c25c-da78-429d-8b32-82891f02aa49,78bece57-9e3b-4e61-8cc6-3d088c9dd217,b2876e84-60b7-4ebb-aa0a-3fbd7a27bca2,2026-06-09,"Struggling with the new tech stack, suggested additional training."
fd48ad34-0dc6-4551-a909-3f59c1311e4b,88d4b059-e245-4002-adbb-cbf5da7f34e5,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,2021-08-15,Employee is showing great leadership potential.
df71fb68-c362-4d8d-89c1-2a8fa532065f,88d4b059-e245-4002-adbb-cbf5da7f34e5,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,2020-11-02,"Struggling with the new tech stack, suggested additional training."
84ad9299-684a-4eed-9d01-899e4a3210b8,ac262dd4-3e8c-40af-bfb8-d1cf57dd944a,0a372f95-d7ee-49d9-a2df-e7ddf82290de,2016-06-28,"Going through some personal issues, performance slightly dipped but expected to recover."
34eda9c4-07fc-4473-b5bf-e159b26e95f0,b9c9cfbc-25f2-4579-afe5-fde8c7b33016,3cd82c5e-529d-4500-8d52-deee030c1ea3,2026-02-08,"Frequently arrives late to meetings, need to address punctuality."
c4c5069f-d752-4558-b4c8-fed635a2d7e3,58738fd4-61d1-486a-b4f5-77e98edafd96,40d6cd96-c5d0-4455-b009-0b0046dcb51b,2023-10-09,"Highly motivated, took initiative on the last project."
a05542f7-a7ff-45eb-9d0f-2ca9d0404f95,58738fd4-61d1-486a-b4f5-77e98edafd96,40d6cd96-c5d0-4455-b009-0b0046dcb51b,2023-11-09,Requires too much supervision for senior-level tasks.
d6cea39e-1e50-43c7-8dcd-190b251c85ea,acc35cdb-6d42-4140-a3fc-8c9299cef06e,7e265d70-9188-4135-8f84-55b39076442e,2021-05-13,"Struggling with the new tech stack, suggested additional training."
a5513cc0-63f6-46d0-bdf1-0c4eafbdd03c,acc35cdb-6d42-4140-a3fc-8c9299cef06e,7e265d70-9188-4135-8f84-55b39076442e,2019-06-19,Needs to work on communication skills with cross-functional teams.
3086c525-782b-4004-ba93-3160f932eb6d,275cfec0-3ac1-46f5-8fb3-7e8926a9162c,ddf2f671-973b-4de9-afc4-04e64c763b88,2026-05-04,"Highly motivated, took initiative on the last project."
d1c89fff-06a0-4fe6-bbce-7689ec91db1b,275cfec0-3ac1-46f5-8fb3-7e8926a9162c,ddf2f671-973b-4de9-afc4-04e64c763b88,2024-12-24,Employee is showing great leadership potential.
3c5fe213-580a-4ac8-9846-85b38255282c,7e1d8e45-bdd4-4165-bdff-135f6d4bbbf5,555ee223-e3a0-411a-bd41-37eb57af5802,2020-04-22,"Struggling with the new tech stack, suggested additional training."
4c863573-12a3-4c08-a3cf-08cf34bcda8d,83cd71af-5486-4dea-8fbd-21279e0b1337,8565ea1d-4f56-4a49-b00a-1ff7618021be,2025-04-11,Employee is showing great leadership potential.
7042eb58-8906-4fa1-87bc-82798031da6c,83cd71af-5486-4dea-8fbd-21279e0b1337,8565ea1d-4f56-4a49-b00a-1ff7618021be,2025-04-24,"Going through some personal issues, performance slightly dipped but expected to recover."
f5dfe775-a420-481b-a6c6-e94b95bd498d,29014431-6fae-49c0-ab0a-e429b2075f07,f9bec295-192b-427e-b468-b90a36d3ed6e,2026-04-04,Employee is showing great leadership potential.
12cccb8d-42af-42a4-a4a5-99223b11648d,09aa3abb-a394-4796-b3e6-ee41b6705ba1,c928550c-2338-463b-930a-29020041a190,2023-11-04,Requires too much supervision for senior-level tasks.
2ab41323-3aa2-4866-8148-ddfd95d76319,52d4d9d4-288f-4ab2-a4cf-1f1e671b41ed,f29a8f01-0ea3-45f6-a563-5ab88bd21740,2023-04-30,"Frequently arrives late to meetings, need to address punctuality."
92e04e92-73f2-40fe-8f95-35ab56235c05,bfc6287a-3543-4c1a-9d0a-4561ccfa3c9a,254e5290-7c0b-4c32-a48f-ce956be85d4a,2024-03-24,Requires too much supervision for senior-level tasks.
d0d73008-bb69-4947-9878-5dbcfde8757b,146ca6bd-7c39-4fb6-b9c3-0d13f6157ab8,8763f813-0fd1-448e-ae96-bd0f6be5d249,2020-04-04,"Highly motivated, took initiative on the last project."
7f66bc95-1029-403f-a207-1d10dd39b38a,8ff28551-a22d-4654-b397-b1fefab19613,ce210808-0643-4154-b355-0f4fdb9309a7,2021-02-26,"Going through some personal issues, performance slightly dipped but expected to recover."
07e2b2ab-b091-4c9f-8ca9-134ab264326b,536b713f-830d-4ea2-914e-b7fc4b2872ed,9c6389a2-f1aa-472a-a405-217b6094b685,2023-10-21,Has expressed interest in moving to a management role.
0ed1c3a6-a21e-4acb-8f39-c902fe1fb6d4,cd494ebb-2ae7-445c-b8d6-3bc4b4edf2bd,a344149f-bc18-412b-940e-29c201e37a54,2025-05-04,"Struggling with the new tech stack, suggested additional training."
533728c6-85df-4ed6-9cd2-7a19aed3de61,a7446ab4-7102-423f-9fba-04a947ef8f77,7005687a-9bf2-49a1-ada1-97c42963f3ed,2025-10-18,"Going through some personal issues, performance slightly dipped but expected to recover."
11bfcf38-f8ee-4a72-aff1-851610d6e496,d515e15c-23f9-4830-a716-37945599ff64,7e265d70-9188-4135-8f84-55b39076442e,2023-09-29,Requires too much supervision for senior-level tasks.
611661de-9cd2-476f-acab-55c88c02e20c,285609e8-8174-44a3-9399-c8f481a96f48,93893360-8fd5-40d9-a827-3d8dc0d2f698,2026-01-12,"Going through some personal issues, performance slightly dipped but expected to recover."
89b76626-9be3-4044-81db-eb65e36b3a68,285609e8-8174-44a3-9399-c8f481a96f48,93893360-8fd5-40d9-a827-3d8dc0d2f698,2025-03-17,"Consistent performer, always meets deadlines."
1ee7846f-5886-4a4f-803e-9976afe11790,b2f3980e-5c87-495e-84ac-6b945462e7aa,ddf2f671-973b-4de9-afc4-04e64c763b88,2017-03-16,"Great team player, always willing to help peers."
d03041b1-5572-4c58-8bb9-c8db418669ab,8605af7a-e2ab-4b55-ad5b-d181b54a510e,d4ebadd9-8f6f-4097-bfeb-370bc1312ecf,2024-03-05,"Frequently arrives late to meetings, need to address punctuality."
9a201a44-d215-419c-945b-9406c5da07ae,40eef62f-e8bf-4228-bbbd-37142c1c062e,95fee654-165a-4426-8f15-5aa7615c5e52,2026-05-28,Needs to work on communication skills with cross-functional teams.
122802f0-9b12-45ba-aa8d-a1d052cb70ef,fd417534-f6ef-4ef9-b022-9e680f544c49,f9bec295-192b-427e-b468-b90a36d3ed6e,2025-10-27,Requires too much supervision for senior-level tasks.
69a5cdf1-81e4-4a48-9387-0be6eca30931,fd417534-f6ef-4ef9-b022-9e680f544c49,f9bec295-192b-427e-b468-b90a36d3ed6e,2026-01-27,"Consistent performer, always meets deadlines."
3bb22c5d-b1c8-43ad-800c-bfdbef511651,5e6adabc-c67c-4c10-af34-451987e77d02,c928550c-2338-463b-930a-29020041a190,2025-07-25,"Frequently arrives late to meetings, need to address punctuality."
27c9306e-762c-4262-a0b9-db579e2283ae,81760ea4-c439-48e9-8c91-7f0334f64bc2,c3301c22-2b4b-4c7f-827f-90a886d47311,2026-01-01,Requires too much supervision for senior-level tasks.
ee4ad649-8558-4b14-b612-5d6b0ebb57d0,81760ea4-c439-48e9-8c91-7f0334f64bc2,c3301c22-2b4b-4c7f-827f-90a886d47311,2026-05-03,Needs to work on communication skills with cross-functional teams.
b75e0811-ddb6-4a1c-83ce-9735c6c7e118,0f0635c1-4892-4d16-b2a7-ebb091613e24,75540a9f-e62c-4345-88b2-726080c8100d,2024-03-18,"Great team player, always willing to help peers."
7e429d41-fb5e-4188-95c0-e1768130a8f2,0f0635c1-4892-4d16-b2a7-ebb091613e24,75540a9f-e62c-4345-88b2-726080c8100d,2025-01-14,Employee is showing great leadership potential.
4dd32dd7-5658-4127-aee7-7e54fa147425,ef9c038e-0d72-44c2-bcdb-0f2656894b01,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,2021-07-19,"Great team player, always willing to help peers."
fedd97d4-0112-483e-b0dd-96a59c0dad26,624c8f6b-bf5b-46e0-9813-1d131ae22257,254e5290-7c0b-4c32-a48f-ce956be85d4a,2026-06-17,"Great team player, always willing to help peers."
d6d4c920-203f-49e8-8c3b-f605fa07422b,adeba690-c7dc-4045-adeb-edc1b0e077c8,526dd8a4-62c4-44d0-8e3b-c6005383a6e8,2021-04-14,"Going through some personal issues, performance slightly dipped but expected to recover."
05f3d926-91d2-42bd-b27f-463b6029f248,adeba690-c7dc-4045-adeb-edc1b0e077c8,526dd8a4-62c4-44d0-8e3b-c6005383a6e8,2023-10-21,"Going through some personal issues, performance slightly dipped but expected to recover."
d3ce7edf-d5c8-4ee6-9297-9d932e1004e3,b62f8ff9-acd8-4dc7-9cd1-a8810769f4da,3cd82c5e-529d-4500-8d52-deee030c1ea3,2017-12-15,"Great team player, always willing to help peers."
7368b1a2-47e0-4ae7-972a-91c3e3ad347a,7969975c-c1d0-4009-81b3-1e2018929b2a,ce210808-0643-4154-b355-0f4fdb9309a7,2023-03-09,"Struggling with the new tech stack, suggested additional training."
ba7c1635-542f-4264-af2e-61c564adccb8,37fe32f1-7d1b-4103-844b-7d57cf1a2eeb,630716e5-012e-462e-997f-4bddc29d22c6,2023-12-27,"Highly motivated, took initiative on the last project."
53e5f8d4-c025-4585-ad24-94f11e38b70f,e09062e5-8328-4920-a097-4c3f39ee4f82,543b70df-c750-4d2d-8b42-9ad31bebe5d1,2022-08-05,"Going through some personal issues, performance slightly dipped but expected to recover."
50ece811-ae6f-4826-8e8d-a60714c25527,e09062e5-8328-4920-a097-4c3f39ee4f82,543b70df-c750-4d2d-8b42-9ad31bebe5d1,2025-10-16,"Great team player, always willing to help peers."
d2fbc8c0-7d04-45cf-9ad2-1cef74496c0c,5f31c788-787f-4ecb-8553-addbf650bc83,8a6cb659-c889-4932-ba72-818cd81574f2,2025-04-16,"Consistent performer, always meets deadlines."
2eeeb6d2-95e7-411d-b0ce-6e27cb2bc5a1,0127052a-f096-4894-a079-54d215f9672d,9c6389a2-f1aa-472a-a405-217b6094b685,2019-04-09,Needs to work on communication skills with cross-functional teams.
253c1ca0-5e47-4056-ace9-01ff084273a3,0127052a-f096-4894-a079-54d215f9672d,9c6389a2-f1aa-472a-a405-217b6094b685,2018-11-16,Has expressed interest in moving to a management role.
25455bb6-0d34-4f32-a258-ebe0218561b5,069ebd8f-3be5-403d-9ed1-79857e077af0,a344149f-bc18-412b-940e-29c201e37a54,2024-09-01,Employee is showing great leadership potential.
1731facd-1b49-4212-bbf6-1712ff533691,96e7e382-845a-409f-bff7-5d69bd2a2324,36f9d437-0f3f-4390-b929-2ead8cea5fb5,2025-01-31,"Frequently arrives late to meetings, need to address punctuality."
42a4fbde-4dbb-487f-b9c4-c2dd95dc2348,96e7e382-845a-409f-bff7-5d69bd2a2324,36f9d437-0f3f-4390-b929-2ead8cea5fb5,2024-12-16,Requires too much supervision for senior-level tasks.
b21084f1-5826-49b7-add8-81363b6f9538,868026f7-3834-47ee-b79b-c348f576bf3c,93893360-8fd5-40d9-a827-3d8dc0d2f698,2024-11-22,"Going through some personal issues, performance slightly dipped but expected to recover."
43ffb8d4-95e0-45d2-a00f-523920a5eb56,868026f7-3834-47ee-b79b-c348f576bf3c,93893360-8fd5-40d9-a827-3d8dc0d2f698,2021-10-12,"Highly motivated, took initiative on the last project."
9ed93cce-ce38-4737-a474-992f20ac6c4c,5418c9ed-bd49-4560-8cdd-013490d6ed61,ddf2f671-973b-4de9-afc4-04e64c763b88,2020-11-18,"Going through some personal issues, performance slightly dipped but expected to recover."
a1501a42-1577-492f-b80a-382327a27b13,c15b9258-b2b0-4e68-8ef8-8b7bbc49d127,555ee223-e3a0-411a-bd41-37eb57af5802,2026-05-21,"Highly motivated, took initiative on the last project."
a689c299-801f-40ad-b8db-240d5abf5c96,89df571a-4771-4bb0-8178-0f09cb2c1bb8,5ca802ef-bd45-459e-8fb9-c2b0ce1e03cc,2024-05-29,Needs to work on communication skills with cross-functional teams.
16908020-ca92-4de8-9dd3-af5bccc00ddd,6c87975b-7e5b-4ca6-a513-66a23630182b,f9bec295-192b-427e-b468-b90a36d3ed6e,2018-01-30,Employee is showing great leadership potential.
2d388342-0140-43c8-92b6-c1fec780a2f7,6c87975b-7e5b-4ca6-a513-66a23630182b,f9bec295-192b-427e-b468-b90a36d3ed6e,2021-12-04,"Consistent performer, always meets deadlines."
ed73c695-4940-4027-8e31-87bf066f044b,47af4a90-e529-4e30-95c5-63e2d9dd7f3b,c928550c-2338-463b-930a-29020041a190,2026-01-24,Employee is showing great leadership potential.
1ff6360a-fe7d-438b-8c8c-6631dff8003f,30d075c8-4fbd-4ba1-8417-840a3ef88269,75540a9f-e62c-4345-88b2-726080c8100d,2026-06-14,Has expressed interest in moving to a management role.
16dc6b66-ba62-4495-9512-b8482292907c,30d075c8-4fbd-4ba1-8417-840a3ef88269,75540a9f-e62c-4345-88b2-726080c8100d,2026-07-17,"Going through some personal issues, performance slightly dipped but expected to recover."
0477e9a0-2d26-426b-b1df-08a027ef79aa,aabe383e-8452-4eac-940f-49b281e27b3b,f29a8f01-0ea3-45f6-a563-5ab88bd21740,2026-01-04,Needs to work on communication skills with cross-functional teams.
2dde7f04-82ef-4b53-8ade-60aac21fc09a,aabe383e-8452-4eac-940f-49b281e27b3b,f29a8f01-0ea3-45f6-a563-5ab88bd21740,2025-07-12,"Highly motivated, took initiative on the last project."
df188afb-e790-4813-8eb2-3495521e6f83,7f0d57cd-9054-49da-9b9c-a873aa435bc9,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,2025-06-20,Needs to work on communication skills with cross-functional teams.
62165c41-2e75-4999-ad55-e28ecf20174a,7f0d57cd-9054-49da-9b9c-a873aa435bc9,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,2023-11-02,Requires too much supervision for senior-level tasks.
cdfc0c34-53fb-4caf-8b14-cd5ac3a799f1,1f6b1a9e-67d2-4b45-9497-2a06540ca811,254e5290-7c0b-4c32-a48f-ce956be85d4a,2024-09-06,"Highly motivated, took initiative on the last project."
12ac106a-b2e7-4460-a1a5-ce4aef01cde8,1f6b1a9e-67d2-4b45-9497-2a06540ca811,254e5290-7c0b-4c32-a48f-ce956be85d4a,2023-11-13,"Consistent performer, always meets deadlines."
55da17f5-b467-4911-a8db-cb1c80afab15,343a844d-4465-4444-a46c-af0d2fe97c97,8763f813-0fd1-448e-ae96-bd0f6be5d249,2024-02-03,Has expressed interest in moving to a management role.
27cc9eb6-0924-468d-9758-725306e1d516,cea2eebc-2eda-4606-bd0b-0c03b4646b60,0a372f95-d7ee-49d9-a2df-e7ddf82290de,2022-12-06,Has expressed interest in moving to a management role.
0a2eb5e6-285f-4b03-ba44-a66fcebd4e6f,5a62fe7d-fe8f-4c9c-a01d-77f55b4982d2,630716e5-012e-462e-997f-4bddc29d22c6,2021-09-19,Needs to work on communication skills with cross-functional teams.
57fcc9dc-ae33-4fae-a5d8-e597c6ee2845,2dd42de6-52f6-494f-b3b1-f22dbd7abbdb,543b70df-c750-4d2d-8b42-9ad31bebe5d1,2020-12-27,Has expressed interest in moving to a management role.
5593e3c9-d1d7-4099-8c04-dccea47b15a1,2dd42de6-52f6-494f-b3b1-f22dbd7abbdb,543b70df-c750-4d2d-8b42-9ad31bebe5d1,2017-06-12,"Going through some personal issues, performance slightly dipped but expected to recover."
6ff8b7f3-5803-4281-9b0a-a898acb21fa4,cb350cea-0614-46d2-9fd5-cce839cb892a,8a6cb659-c889-4932-ba72-818cd81574f2,2020-04-11,"Highly motivated, took initiative on the last project."
c589d7cb-c131-4640-93b9-da03e9147de5,cb350cea-0614-46d2-9fd5-cce839cb892a,8a6cb659-c889-4932-ba72-818cd81574f2,2023-09-19,Employee is showing great leadership potential.
3eb499c2-5157-4e05-9b3e-2757b6a3dee6,07ca2091-62e1-4477-bfc0-5987e69a9e19,7e265d70-9188-4135-8f84-55b39076442e,2026-02-15,Employee is showing great leadership potential.
bf367071-703e-4841-a3d9-a3640ea5b676,cfb6203e-4529-4a7b-8656-3bb53768ab4e,36f9d437-0f3f-4390-b929-2ead8cea5fb5,2017-07-19,"Highly motivated, took initiative on the last project."
